"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.",10,"[(13423, 4, 103), (13442, 7, 103), (13443, 7, 103), (13920, 7, 96), (13462, 19, 103), (13967, 19, 96), (24346, 7, 127), (24363, 14, 127), (24366, 15, 127), (24370, 19, 127)]"
"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice.",8,"[(13410, 0, 103), (13883, 0, 96), (13884, 1, 96), (13956, 10, 96), (13965, 17, 96), (24335, 0, 127), (24336, 1, 127), (24368, 17, 127)]"
"The policy makes a statement about how data from Californian users is treated (e.g., California privacy rights).",6,"[(13457, 14, 103), (13962, 14, 96), (13458, 15, 103), (13963, 15, 96), (24362, 14, 127), (24365, 15, 127)]"
The text does not fit into our label scheme.,5,"[(13461, 18, 103), (13966, 18, 96), (24339, 4, 127), (24356, 10, 127), (24369, 18, 127)]"
The text describes a specific data practice that is not covered by our label scheme.,4,"[(13460, 17, 103), (24344, 5, 127), (24398, 6, 127), (24355, 10, 127)]"
"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data"".",3,"[(13445, 8, 103), (13452, 10, 103), (24358, 11, 127)]"
An unnamed third party does receive your unspecified personal information for legal requirements.,3,"[(13448, 9, 103), (13925, 9, 96), (24351, 9, 127)]"
The policy makes a statement about how data from children is treated.,3,"[(13456, 13, 103), (13961, 13, 96), (24361, 13, 127)]"
The site collects your generic personal information for a basic service or feature. Collection happens in an unspecified way.,3,"[(13429, 6, 103), (13912, 6, 96), (24389, 6, 127)]"
The site collects your generic personal information for an unspecified purpose. Collection happens in an unspecified way.,3,"[(13431, 6, 103), (13915, 6, 96), (24388, 6, 127)]"
An unnamed third party does receive your unspecified personal information for service operations or security.,3,"[(13449, 9, 103), (13926, 9, 96), (24352, 9, 127)]"
The site collects your generic personal information for marketing purposes. Collection happens in an unspecified way.,3,"[(13430, 6, 103), (13914, 6, 96), (24391, 6, 127)]"
"Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS.",3,"[(13455, 12, 103), (13959, 12, 96), (24360, 12, 127)]"
The site collects your website activities for a basic service or feature. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.,2,"[(13897, 2, 96), (24373, 2, 127)]"
"You can use privacy configuration settings (in your browser or on your device) to control the use of cookies and tracking elements by the site, which collects it for a basic service or feature.",2,"[(13422, 4, 103), (24337, 4, 127)]"
An unnamed third party does receive unspecified information about you for an unspecified purpose. This applies to users with accounts. You can opt out by contacting the company for the use of your information.,2,"[(13439, 7, 103), (13441, 7, 103)]"
An unnamed third party does receive your unspecified personal information for marketing purposes.,2,"[(13924, 8, 96), (24364, 14, 127)]"
The site collects your website activities for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.,2,"[(13902, 2, 96), (24376, 2, 127)]"
The site collects your generic personal information for service operations or security. Collection happens in an unspecified way.,2,"[(13913, 6, 96), (24390, 6, 127)]"
"Data is stored securely, e.g. in an encrypted format or database.",2,"[(13453, 11, 103), (13957, 11, 96)]"
An unnamed third party does receive your unspecified personal information for mergers or acquisitions.,2,"[(13450, 9, 103), (13927, 9, 96)]"
Another part of the company or institution does receive unspecified information about you for an unspecified purpose. This applies to users with accounts. You can opt out by contacting the company for the use of your information.,2,"[(13438, 7, 103), (13440, 7, 103)]"
The site collects your social media data for an unspecified purpose. Collection happens when you explicitly provide information by a named service or third party.,1,"[(13424, 5, 103)]"
A third party outside of our label scheme does not receive unspecified information about you for a basic service or feature. This applies to users with accounts. You can opt out by contacting the company for the use of your information.,1,"[(24349, 7, 127)]"
The site collects an information type outside of our label scheme for marketing purposes. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.,1,"[(13899, 2, 96)]"
An unspecified third party does receive unspecified information about you for a basic service or feature. This applies to users with accounts. You can opt in for data collection for the collection or sharing of your information.,1,"[(24347, 7, 127)]"
"The site does not collect your financial information for a basic service or feature. Collection happens when you explicitly provide information on the website for users without accounts, and your data is identifiable.",1,"[(13416, 2, 103)]"
"You can use privacy configuration settings (in your browser or on your device) to control the use of unspecified information by the site, which collects it for a basic service or feature.",1,"[(13909, 4, 96)]"
An unnamed third party does collect on the first party website or app unspecified information about you for a purpose outside of our label scheme.,1,"[(13451, 10, 103)]"
A third party outside of our label scheme does receive unspecified information about you for a basic service or feature. This applies to users with accounts. You can opt out by contacting the company for the use of your information.,1,"[(24350, 7, 127)]"
Another part of the company or institution does receive unspecified information about you for service operations or security.,1,"[(24400, 8, 127)]"
A specific security measure not covered above.,1,"[(24402, 8, 127)]"
The site collects an information type outside of our label scheme for a basic service or feature. Collection happens when you explicitly provide information on the website. You can opt in for data collection for the collection of your information.,1,"[(13898, 2, 96)]"
