"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice.",8,"[(14956, 0, 96), (13743, 1, 103), (14957, 1, 96), (13749, 6, 103), (14966, 6, 96), (14969, 9, 96), (24592, 0, 127), (24593, 1, 127)]"
The text describes a specific data practice that is not covered by our label scheme.,4,"[(13752, 9, 103), (24599, 3, 127), (24606, 4, 127), (24612, 6, 127)]"
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.",3,"[(13751, 8, 103), (14968, 8, 96), (24614, 8, 127)]"
"When a change of an unspecified nature is made to the privacy policy, users are notified in an unspecified manner. Users' choices regarding policy changes are not mentioned or are unclear.",2,"[(13750, 7, 103), (24613, 7, 127)]"
A named third party does track on the first party website or app your cookies or tracking elements for targeted advertising.,2,"[(13747, 4, 103), (24604, 4, 127)]"
A named third party does track on the first party website or app your cookies or tracking elements for analytics or research.,2,"[(13746, 4, 103), (24600, 4, 127)]"
An unnamed third party does track on the first party website or app your activities on the website or app for targeted advertising.,1,"[(14960, 4, 96)]"
"The site collects your IP address or device IDs for analytics or research. Collection happens on the website, and your data's identifiability is not covered by our label scheme.",1,"[(13748, 5, 103)]"
"The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme.",1,"[(14962, 5, 96)]"
"The site collects your website activities for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(24608, 5, 127)]"
The text does not fit into our label scheme.,1,"[(24615, 9, 127)]"
A named third party does track on the first party website or app your activities on the website or app for an unspecified purpose.,1,"[(24603, 4, 127)]"
A named third party does track on the first party website or app your cookies or tracking elements for targeted advertising. This applies to a user type outside of our label scheme.,1,"[(13744, 2, 103)]"
A named third party does track on the first party website or app your activities on the website or app for analytics or research.,1,"[(24602, 4, 127)]"
A named third party does track on the first party website or app your cookies or tracking elements for an unspecified purpose.,1,"[(24601, 4, 127)]"
"The site collects your computer information for service operations or security. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme.",1,"[(14965, 5, 96)]"
A named third party does do something outside of our label scheme with your cookies or tracking elements for targeted advertising. This applies to users without accounts.,1,"[(24595, 2, 127)]"
"You can opt out (via a link) from the use of cookies and tracking elements by a third party, which collects or receives it for advertising.",1,"[(24598, 3, 127)]"
"When a change is made to the privacy policy that significantly affects data practices, users are notified in an unspecified manner. Users' choices regarding policy changes are not mentioned or are unclear.",1,"[(14967, 7, 96)]"
"The site collects your website activities for service operations or security. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(24610, 5, 127)]"
"You can opt out (via a link) from the use of unspecified information by a third party, which collects or receives it for advertising.",1,"[(14959, 3, 96)]"
"You can use third party privacy settings to control the use of cookies and tracking elements by a third party, which collects or receives it for advertising.",1,"[(13745, 3, 103)]"
A named third party does track on the first party website or app your activities on the website or app for targeted advertising.,1,"[(24605, 4, 127)]"
A named third party does track on the first party website or app your activities on the website or app for targeted advertising. This applies to users without accounts.,1,"[(24596, 2, 127)]"
"The site collects your demographic information for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(24611, 5, 127)]"
A named third party does do something outside of our label scheme with your activities on the website or app for targeted advertising. This applies to users without accounts.,1,"[(24597, 2, 127)]"
An unnamed third party does track on the first party website or app your activities on the website or app for an unspecified purpose.,1,"[(14961, 4, 96)]"
A named third party does collect on the first party website or app your activities on the website or app for targeted advertising.,1,"[(14958, 2, 96)]"
"The site collects your IP address or device IDs for service operations or security. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme.",1,"[(14963, 5, 96)]"
"The site collects your computer information for analytics or research. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme.",1,"[(14964, 5, 96)]"
"The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(24607, 5, 127)]"
A named third party does track on the first party website or app your cookies or tracking elements for targeted advertising. This applies to users without accounts.,1,"[(24594, 2, 127)]"
"The site collects your IP address or device IDs for service operations or security. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(24609, 5, 127)]"
