The text does not fit into our label scheme.,37,"[(16929, 2, 131), (16930, 3, 131), (16931, 4, 131), (16933, 6, 131), (16935, 8, 131), (16951, 13, 131), (16958, 16, 131), (16959, 17, 131), (17002, 25, 131), (17026, 31, 131), (17037, 33, 131), (17038, 34, 131), (17039, 35, 131), (17049, 37, 131), (17067, 41, 131), (17068, 42, 131), (17097, 53, 131), (18277, 37, 132), (17354, 0, 127), (17356, 2, 127), (17357, 3, 127), (17358, 4, 127), (17360, 6, 127), (17362, 8, 127), (17620, 16, 127), (17621, 17, 127), (17391, 21, 127), (17403, 25, 127), (17405, 26, 127), (17410, 28, 127), (17428, 34, 127), (17429, 35, 127), (17446, 42, 127), (17585, 49, 127), (17587, 51, 127), (17645, 64, 127), (17609, 66, 127)]"
"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice.",18,"[(16928, 1, 131), (16932, 5, 131), (16942, 10, 131), (16956, 16, 131), (16982, 23, 131), (18228, 0, 132), (18229, 1, 132), (18230, 2, 132), (18231, 3, 132), (18232, 4, 132), (18233, 5, 132), (18236, 8, 132), (18238, 10, 132), (18273, 34, 132), (17355, 1, 127), (17359, 5, 127), (17368, 10, 127), (17392, 23, 127)]"
The text describes a specific data practice that is not covered by our label scheme.,17,"[(16960, 18, 131), (16983, 23, 131), (17013, 28, 131), (17083, 48, 131), (17084, 49, 131), (17093, 50, 131), (17622, 17, 127), (17383, 18, 127), (17386, 19, 127), (17390, 21, 127), (17625, 22, 127), (17393, 23, 127), (17422, 31, 127), (17434, 37, 127), (17454, 47, 127), (17634, 50, 127), (17611, 66, 127)]"
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.",16,"[(16934, 7, 131), (17080, 46, 131), (17091, 50, 131), (17103, 55, 131), (17111, 59, 131), (17121, 65, 131), (18235, 7, 132), (18302, 59, 132), (18303, 60, 132), (18309, 65, 132), (17361, 7, 127), (17632, 46, 127), (17638, 50, 127), (17595, 55, 127), (17601, 59, 127), (17607, 65, 127)]"
The policy makes a statement about how data from children is treated.,6,"[(17119, 63, 131), (17120, 64, 131), (18307, 63, 132), (18308, 64, 132), (17606, 63, 127), (17644, 64, 127)]"
"A user can edit their information, within the scope of information explicitly provided by the user.",4,"[(17102, 55, 131), (17106, 56, 131), (18297, 55, 132), (18298, 56, 132)]"
"You can opt out (via a link) from the use of contact information by the site, which uses it for marketing purposes.",4,"[(17110, 58, 131), (18292, 50, 132), (18301, 58, 132), (17636, 50, 127)]"
An unspecified third party does receive your unspecified personal information for legal requirements.,4,"[(17117, 62, 131), (18305, 62, 132), (17584, 49, 127), (17604, 62, 127)]"
"When a change is made to the privacy policy that significantly affects data practices, users are personally notified. Users' choices regarding policy changes are not mentioned or are unclear.",3,"[(17125, 67, 131), (18311, 67, 132), (17613, 67, 127)]"
"You can opt out (by contacting the company) from the use of contact information by the site, which uses it for marketing purposes.",3,"[(17112, 59, 131), (17113, 60, 131), (17602, 59, 127)]"
"You can opt out (via a link) from the use of unspecified information by a third party, which collects or receives it for advertising.",3,"[(17048, 36, 131), (18276, 36, 132), (17628, 36, 127)]"
"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data"".",3,"[(17115, 61, 131), (18304, 61, 132), (17603, 61, 127)]"
"The policy makes a statement about how data from Californian users is treated (e.g., California privacy rights).",3,"[(17122, 66, 131), (18310, 66, 132), (17608, 66, 127)]"
"You can make no specified choices about the use of contact information by the site, which uses it for marketing purposes.",3,"[(17635, 50, 127), (17586, 51, 127), (17600, 58, 127)]"
An unspecified third party does receive your unspecified personal information for service operations or security.,3,"[(17118, 62, 131), (18306, 62, 132), (17605, 62, 127)]"
An unnamed third party does receive your contact information for a basic service or feature.,2,"[(18245, 15, 132), (17381, 15, 127)]"
The site collects your unspecified information for advertising. Collection happens in an unspecified way.,2,"[(17058, 40, 131), (17440, 40, 127)]"
The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information in an unspecified way.,2,"[(16944, 11, 131), (17379, 15, 127)]"
An unnamed third party does receive your activities on the website or app for targeted advertising. The data is aggregated or anonymized.,2,"[(17005, 26, 131), (18260, 26, 132)]"
"The site collects your unspecified information for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way, and your data is aggregated or anonymized.",2,"[(17365, 9, 127), (17397, 24, 127)]"
"You can make no specified choices about the use of cookies and tracking elements by a third party, which collects or receives it for advertising.",2,"[(17432, 36, 127), (17433, 36, 127)]"
The site collects your survey data for an unspecified purpose. Collection happens in an unspecified way.,2,"[(16966, 20, 131), (18252, 21, 132)]"
