The policy makes a statement about how data from children is treated.,24,"[(344, 20, 84), (652, 20, 82), (1550, 20, 88), (345, 21, 84), (653, 21, 82), (346, 22, 84), (654, 22, 82), (1555, 22, 88), (347, 23, 84), (655, 23, 82), (1556, 23, 88), (348, 24, 84), (656, 24, 82), (1557, 24, 88), (349, 25, 84), (657, 25, 82), (1562, 25, 88), (741, 30, 82), (370, 34, 84), (667, 34, 82), (1703, 34, 88), (380, 45, 84), (685, 45, 82), (1698, 45, 88)]"
"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice.",21,"[(275, 0, 84), (619, 0, 82), (1332, 0, 88), (620, 1, 82), (1333, 1, 88), (277, 2, 84), (622, 2, 82), (278, 3, 84), (623, 3, 82), (1335, 3, 88), (624, 4, 82), (709, 15, 82), (716, 19, 82), (367, 31, 84), (368, 32, 84), (369, 33, 84), (371, 36, 84), (372, 37, 84), (373, 38, 84), (374, 39, 84), (376, 41, 84)]"
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.",13,"[(343, 19, 84), (715, 19, 82), (357, 29, 84), (665, 29, 82), (1712, 29, 88), (363, 35, 84), (668, 35, 82), (1718, 35, 88), (379, 44, 84), (683, 44, 82), (1690, 44, 88), (684, 45, 82), (1691, 45, 88)]"
The text does not fit into our label scheme.,10,"[(670, 31, 82), (671, 32, 82), (743, 34, 82), (672, 36, 82), (673, 37, 82), (676, 38, 82), (680, 40, 82), (681, 41, 82), (378, 43, 84), (682, 43, 82)]"
"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data"".",6,"[(276, 1, 84), (350, 26, 84), (658, 26, 82), (1563, 26, 88), (352, 27, 84), (661, 27, 82)]"
The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you implicitly provide information on the website.,4,"[(300, 10, 84), (1470, 10, 88), (302, 11, 84), (1475, 11, 88)]"
The text describes a specific data practice that is not covered by our label scheme.,4,"[(1590, 12, 88), (1613, 17, 88), (1713, 29, 88), (689, 46, 82)]"
"The policy makes a statement about how data from European users is treated (e.g., Safe Harbor provisions).",3,"[(353, 27, 84), (662, 27, 82), (1707, 27, 88)]"
The site collects your generic personal information for an unspecified purpose. Collection happens when you implicitly provide information on the website.,3,"[(290, 7, 84), (301, 11, 84), (305, 12, 84)]"
"The policy makes a statement about how data from Californian users is treated (e.g., California privacy rights).",3,"[(358, 30, 84), (666, 30, 82), (1689, 30, 88)]"
"The policy makes specific provisions for international audiences, non-US citizens, or non-European citizens (e.g., about international data transfer).",3,"[(354, 27, 84), (663, 27, 82), (1708, 27, 88)]"
An unnamed third party does receive your unspecified personal information for service operations or security.,3,"[(706, 15, 82), (331, 17, 84), (725, 17, 82)]"
Do Not Track headers are mentioned but it is unclear if the company adheres to the user's Do Not Track preference.,2,"[(356, 13, 84), (1485, 13, 88)]"
An unnamed third party does receive your unspecified personal information for an unspecified purpose. You can opt in for data collection.,2,"[(326, 16, 84), (711, 16, 82)]"
An unnamed third party does receive your unspecified personal information for targeted advertising.,2,"[(707, 15, 82), (327, 16, 84)]"
You can make no specified choices about the use of unspecified information by an unspecified party for marketing purposes.,2,"[(721, 18, 82), (1640, 18, 88)]"
The site collects your IP address or device IDs for an unspecified purpose. Collection happens on the website.,2,"[(645, 10, 82), (649, 11, 82)]"
You can opt out (by contacting the company) from the use of generic personal information by an unspecified party for an unspecified purpose.,2,"[(1651, 18, 88), (1687, 19, 88)]"
"A user can delete their account (with the company or organization removing all data), within the scope of information the company has learned about the user.",2,"[(340, 18, 84), (377, 42, 84)]"
"A user can view their information, within the scope of unspecified user information.",2,"[(341, 19, 84), (738, 24, 82)]"
The site collects your generic personal information for an unspecified purpose. Collection happens when you implicitly provide information in the mobile app.,2,"[(291, 7, 84), (306, 12, 84)]"
"A user can edit their information, within the scope of information the company has learned about the user.",2,"[(338, 18, 84), (1638, 18, 88)]"
"When a change of an unspecified nature is made to the privacy policy, users are personally notified. Users' choices regarding policy changes are not mentioned or are unclear.",2,"[(1523, 15, 88), (677, 39, 82)]"
The site collects your generic personal information for an unspecified purpose. Collection happens in an unspecified way.,2,"[(625, 4, 82), (732, 21, 82)]"
The site collects your website activities for an unspecified purpose. Collection happens when you implicitly provide information on the website.,2,"[(1461, 8, 88), (1474, 11, 88)]"
The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information in the mobile app. You can configure your privacy with third-party user settings.,2,"[(309, 13, 84), (1498, 13, 88)]"
"A user's generic personal information is retained for a limited (but unspecified) period of time to perform a requested service, and then it is deleted..",2,"[(351, 26, 84), (660, 26, 82)]"
The site collects your IP address or device IDs for an unspecified purpose. Collection happens on the mobile website.,2,"[(646, 10, 82), (650, 11, 82)]"
An unnamed third party does receive your unspecified personal information for marketing purposes.,2,"[(704, 15, 82), (728, 17, 82)]"
"Users with accounts can delete their account (with the company or organization removing all data), within the scope of information explicitly provided by the user.",2,"[(335, 18, 84), (714, 18, 82)]"
An unnamed third party does not receive your unspecified personal information for an unspecified purpose.,2,"[(320, 16, 84), (712, 16, 82)]"
An unnamed third party does receive your unspecified personal information for mergers or acquisitions.,2,"[(333, 17, 84), (724, 17, 82)]"
The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information by other websites. You can configure your privacy with third-party user settings.,2,"[(310, 13, 84), (1500, 13, 88)]"
"A user can edit their information, within the scope of unspecified user information.",2,"[(739, 24, 82), (1560, 24, 88)]"
An unnamed third party does receive your unspecified personal information for legal requirements.,2,"[(332, 17, 84), (726, 17, 82)]"
The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website. You can configure your privacy with third-party user settings.,2,"[(308, 13, 84), (1497, 13, 88)]"
"Users with accounts can edit their information, within the scope of information explicitly provided by the user.",2,"[(334, 18, 84), (713, 18, 82)]"
The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information in the mobile app.,1,"[(633, 6, 82)]"
