"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice.",8,"[(2957, 0, 84), (3731, 0, 82), (4151, 0, 88), (3001, 14, 84), (3778, 14, 82), (4184, 14, 88), (3005, 17, 84), (3009, 19, 84)]"
"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data"".",5,"[(3004, 16, 84), (3730, 16, 82), (4152, 16, 88), (3008, 18, 84), (3727, 18, 82)]"
The policy makes a statement about how data from children is treated.,4,"[(3010, 20, 84), (3744, 20, 82), (4155, 20, 88), (4156, 21, 88)]"
"When a change is made to the privacy policy that significantly affects data practices, users are personally notified. Users' choices regarding policy changes are not mentioned or are unclear.",3,"[(2958, 1, 84), (3733, 1, 82), (4164, 1, 88)]"
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.",3,"[(3019, 24, 84), (3728, 24, 82), (4157, 24, 88)]"
The text describes a specific data practice that is not covered by our label scheme.,3,"[(3779, 15, 82), (3743, 19, 82), (4154, 19, 88)]"
"When a change is made to the privacy policy that significantly affects data practices, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.",3,"[(2959, 1, 84), (3734, 1, 82), (4165, 1, 88)]"
"Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS.",3,"[(3007, 18, 84), (3726, 18, 82), (4153, 18, 88)]"
"The site collects your financial information for an unspecified purpose. Collection happens on the website, and your data is identifiable.",2,"[(2964, 2, 84), (4167, 2, 88)]"
"When a change is made to the privacy policy that significantly affects data practices, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear.",2,"[(3732, 1, 82), (4163, 1, 88)]"
"The site collects your IP address or device IDs for an unspecified purpose. Collection happens on the website, and your data is identifiable.",2,"[(2965, 2, 84), (4168, 2, 88)]"
"The site collects your contact information for an unspecified purpose. Collection happens on the website, and your data is identifiable.",2,"[(2963, 2, 84), (4166, 2, 88)]"
"When a change of an unspecified nature is made to the privacy policy, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.",2,"[(2960, 1, 84), (4162, 1, 88)]"
The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information on the website.,2,"[(3000, 13, 84), (4190, 13, 88)]"
The site collects your IP address or device IDs for analytics or research. Collection happens in an unspecified way.,1,"[(3756, 6, 82)]"
The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information in an unspecified way. You can opt in for data collection.,1,"[(3749, 4, 82)]"
A named third party does receive information about you not covered by our label scheme for an unspecified purpose. The data is aggregated or anonymized. You can choose not to use the service or feature for the use of your information.,1,"[(3774, 12, 82)]"
Other users does see your user profile for an additional (non-basic) service or feature.,1,"[(3780, 17, 82)]"
"The site does not collect your cookies or tracking elements for an unspecified purpose. Collection happens on the website, and your data is identifiable.",1,"[(4192, 15, 88)]"
Another part of the company or institution does collect on the first party website or app your contact information for an unspecified purpose. The data is personally identifiable.,1,"[(4169, 2, 88)]"
An unnamed third party does collect on the first party website or app unspecified information about you for an unspecified purpose. The data is personally identifiable.,1,"[(2967, 2, 84)]"
An unnamed third party does collect on the first party website or app your contact information for an unspecified purpose. The data is personally identifiable.,1,"[(2968, 2, 84)]"
A named third party does collect on the first party website or app your financial information for a basic service or feature. You can opt in for data collection.,1,"[(3751, 4, 82)]"
"The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you explicitly provide information on the website, and your data is identifiable.",1,"[(2980, 4, 84)]"
"The site does not collect your unspecified information for an unspecified purpose. Collection happens on the website, and your data is aggregated or anonymized.",1,"[(4172, 3, 88)]"
"The site collects your website activities for an unspecified purpose. Collection happens on the website, and your data is identifiable.",1,"[(2966, 2, 84)]"
"The site collects your generic personal information for personalization or customization. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(2992, 8, 84)]"
The site collects your contact information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information in an unspecified way. You can opt in for data collection.,1,"[(3752, 4, 82)]"
A named third party does receive your IP address or device IDs for an unspecified purpose.,1,"[(3740, 2, 82)]"
"The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable.",1,"[(4174, 4, 88)]"
"The site collects your IP address or device IDs for a basic service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable.",1,"[(4175, 4, 88)]"
The site collects your unspecified information for a purpose outside of our label scheme. Collection happens on the website.,1,"[(4176, 5, 88)]"
"The site collects your computer information for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(2984, 6, 84)]"
A named third party does receive your contact information for an unspecified purpose.,1,"[(3738, 2, 82)]"
The site collects your computer information for analytics or research. Collection happens in an unspecified way.,1,"[(3757, 6, 82)]"
A named third party does collect on the first party website or app your contact information for a basic service or feature. You can opt in for data collection.,1,"[(3750, 4, 82)]"
You can use third party privacy settings to control the use of generic personal information by an unspecified party for marketing purposes.,1,"[(3017, 22, 84)]"
An unnamed third party does receive unspecified information about you for analytics or research.,1,"[(2997, 11, 84)]"
The site collects your generic personal information for a basic service or feature. Collection happens when you explicitly provide information in an unspecified way.,1,"[(3754, 5, 82)]"
An unnamed third party does do something outside of our label scheme with unspecified information about you for service operations or security.,1,"[(4186, 11, 88)]"
"The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(4178, 6, 88)]"
An unnamed third party does collect on the first party website or app your activities on the website or app for an unspecified purpose. The data is personally identifiable.,1,"[(2972, 2, 84)]"
An unnamed third party does receive your unspecified personal information for a basic service or feature.,1,"[(3771, 11, 82)]"
"The site collects your financial information for an unspecified purpose. Collection happens when you explicitly provide information on the website, and your data is identifiable.",1,"[(2978, 4, 84)]"
"The site collects your generic personal information for personalization or customization. Collection happens in an unspecified way, and your data is identifiable.",1,"[(2989, 7, 84)]"
You can opt out (via a link) from the use of generic personal information by an unspecified party for an unspecified purpose.,1,"[(3015, 22, 84)]"
"The site collects your generic personal information for a basic service or feature. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(2990, 8, 84)]"
"When a change of an unspecified nature is made to the privacy policy, users are notified in an unspecified manner. Users' choices regarding policy changes are not mentioned or are unclear.",1,"[(2961, 1, 84)]"
An unnamed third party does receive your unspecified personal information for an unspecified purpose.,1,"[(3729, 23, 82)]"
An unnamed third party does not collect on the first party website or app your cookies or tracking elements for an unspecified purpose. The data is personally identifiable.,1,"[(4193, 15, 88)]"
An unnamed third party does track on the first party website or app your cookies or tracking elements for analytics or research.,1,"[(3759, 6, 82)]"
The site collects your contact information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way.,1,"[(3735, 2, 82)]"
An unnamed third party does not receive your cookies or tracking elements for an unspecified purpose. The data is personally identifiable.,1,"[(3002, 15, 84)]"
"The site does not collect your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is identifiable.",1,"[(3003, 15, 84)]"
"The site does not collect your computer information for an unspecified purpose. Collection happens in an unspecified way, and your data is aggregated or anonymized.",1,"[(3741, 3, 82)]"
The site collects an information type outside of our label scheme for an unspecified purpose. Collection happens when you implicitly provide information by some means outside of our label scheme.,1,"[(2981, 5, 84)]"
The site collects your cookies or tracking elements for analytics or research. Collection happens in an unspecified way.,1,"[(3755, 6, 82)]"
"The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(2982, 6, 84)]"
An unnamed third party does receive unspecified information about you for an unspecified purpose. The data is aggregated or anonymized.,1,"[(4187, 12, 88)]"
"The site does not collect your computer information for an unspecified purpose. Collection happens on the website, and your data is aggregated or anonymized.",1,"[(2974, 3, 84)]"
Another part of the company or institution does collect on the first party website or app your financial information for an unspecified purpose. The data is personally identifiable.,1,"[(4170, 2, 88)]"
An unspecified third party does receive your unspecified personal information for service operations or security. The data is personally identifiable.,1,"[(2995, 10, 84)]"
The site collects your cookies or tracking elements for a basic service or feature. Collection happens when you implicitly provide information on the website.,1,"[(4191, 13, 88)]"
"The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(4177, 6, 88)]"
You can use third party privacy settings to control the use of unspecified information by an unspecified party for an unspecified purpose.,1,"[(4159, 22, 88)]"
"The site does not collect your website activities for an unspecified purpose. Collection happens in an unspecified way, and your data is aggregated or anonymized.",1,"[(3742, 3, 82)]"
"The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable.",1,"[(4173, 4, 88)]"
The site collects your website activities for analytics or research. Collection happens in an unspecified way.,1,"[(3758, 6, 82)]"
A named third party does receive your financial information for an unspecified purpose.,1,"[(3739, 2, 82)]"
An unnamed third party does receive unspecified information about you for mergers or acquisitions. The data is personally identifiable.,1,"[(4183, 9, 88)]"
Another part of the company or institution does collect on the first party website or app your IP address or device IDs for an unspecified purpose. The data is personally identifiable.,1,"[(4171, 2, 88)]"
An unspecified third party does receive unspecified information about you for mergers or acquisitions. The data is personally identifiable.,1,"[(2993, 9, 84)]"
"The site collects your location information for an unspecified purpose. Collection happens on the website, and your data is identifiable.",1,"[(2973, 2, 84)]"
The site collects your cookies or tracking elements for personalization or customization. Collection happens on the website.,1,"[(3775, 13, 82)]"
"The site collects your unspecified information for service operations or security. Collection happens on the website, and your data is identifiable.",1,"[(4181, 7, 88)]"
Other users does see your activities on the website or app for an unspecified purpose. The data is personally identifiable.,1,"[(4160, 17, 88)]"
The site collects your generic personal information for service operations or security. Collection happens in an unspecified way.,1,"[(3766, 7, 82)]"
You can opt out (via a link) from the use of unspecified information by an unspecified party for an unspecified purpose.,1,"[(4158, 22, 88)]"
"The site collects your website activities for an unspecified purpose. Collection happens when you explicitly provide information on the website, and your data is identifiable.",1,"[(2979, 4, 84)]"
"The site does not collect your website activities for an unspecified purpose. Collection happens on the website, and your data is aggregated or anonymized.",1,"[(2975, 3, 84)]"
An unnamed third party does receive unspecified information about you for a basic service or feature.,1,"[(2996, 11, 84)]"
The site collects an information type outside of our label scheme for service operations or security. Collection happens in an unspecified way.,1,"[(3765, 8, 82)]"
An unnamed third party does collect on the first party website or app your location information for an unspecified purpose. The data is personally identifiable.,1,"[(2970, 2, 84)]"
An unnamed third party does receive your unspecified personal information for analytics or research.,1,"[(3773, 11, 82)]"
An unnamed third party does collect on the first party website or app your financial information for an unspecified purpose. The data is personally identifiable.,1,"[(2969, 2, 84)]"
