"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice.",8,"[(2395, 0, 84), (3252, 0, 88), (3319, 0, 82), (2399, 2, 84), (3255, 2, 88), (3321, 2, 82), (2437, 16, 84), (3344, 16, 82)]"
"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data"".",4,"[(2428, 12, 84), (2436, 15, 84), (3258, 15, 88), (3347, 15, 82)]"
The text describes a specific data practice that is not covered by our label scheme.,4,"[(3253, 1, 88), (3406, 13, 88), (3403, 16, 88), (3405, 17, 88)]"
The policy makes a statement about how data from children is treated.,3,"[(2439, 18, 84), (3345, 18, 82), (3404, 18, 88)]"
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.",3,"[(2400, 3, 84), (3256, 3, 88), (3323, 3, 82)]"
"A user can edit their information, within the scope of unspecified user information.",3,"[(2403, 4, 84), (3257, 4, 88), (3324, 4, 82)]"
A named third party does receive unspecified information about you for an unspecified purpose. The data is aggregated or anonymized.,2,"[(2423, 10, 84), (3349, 10, 82)]"
An unnamed third party does collect on the first party website or app your activities on the website or app for an unspecified purpose.,2,"[(2438, 17, 84), (3416, 17, 88)]"
"The site collects your computer information for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",2,"[(2409, 6, 84), (3263, 6, 88)]"
"When a change of an unspecified nature is made to the privacy policy, users are notified when visiting the website. Users have no options regarding the change.",2,"[(2440, 19, 84), (3346, 19, 82)]"
A named third party does receive unspecified information about you for targeted advertising. The data is aggregated or anonymized.,2,"[(2424, 10, 84), (3350, 10, 82)]"
Another part of the company or institution does receive your unspecified personal information for an unspecified purpose.,2,"[(2425, 11, 84), (3352, 11, 82)]"
An unnamed third party does receive unspecified information about you for an unspecified purpose. The data is aggregated or anonymized.,2,"[(3351, 10, 82), (3396, 10, 88)]"
The site collects your generic personal information for a basic service or feature. Collection happens in an unspecified way.,2,"[(2418, 9, 84), (3340, 9, 82)]"
A named third party does receive unspecified information about you for mergers or acquisitions.,2,"[(2398, 1, 84), (3254, 1, 88)]"
The site collects your generic personal information for service operations or security. Collection happens in an unspecified way.,2,"[(2416, 9, 84), (3341, 9, 82)]"
An unnamed third party does not receive your unspecified personal information for an unspecified purpose. You can opt in for data collection.,2,"[(2414, 8, 84), (3336, 8, 82)]"
"The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",2,"[(2408, 6, 84), (3262, 6, 88)]"
The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens in an unspecified way.,2,"[(2417, 9, 84), (3338, 9, 82)]"
"The site collects your website activities for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",2,"[(2410, 6, 84), (3264, 6, 88)]"
"The site collects your unspecified information for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",2,"[(2422, 10, 84), (3395, 10, 88)]"
The site collects your generic personal information for analytics or research. Collection happens in an unspecified way.,2,"[(2419, 9, 84), (3339, 9, 82)]"
An unspecified third party does receive your unspecified personal information for legal requirements.,2,"[(2434, 14, 84), (3363, 14, 82)]"
An unspecified third party does receive your unspecified personal information for mergers or acquisitions.,2,"[(2426, 11, 84), (3353, 11, 82)]"
An unspecified third party does receive your unspecified personal information for service operations or security.,2,"[(2433, 14, 84), (3362, 14, 82)]"
"The company/organization has a privacy or security program/organization in place addressing, for example, how to protect data against unauthorized access or privacy training for employees.",1,"[(3355, 12, 82)]"
A named third party does receive unspecified information about you for marketing purposes.,1,"[(3358, 12, 82)]"
A named third party does track on the first party website or app your cookies or tracking elements for targeted advertising. You can opt out using the provided link.,1,"[(2431, 13, 84)]"
"The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized. You can configure your privacy with browser settings.",1,"[(2412, 7, 84)]"
"The site collects your generic personal information for a basic service or feature. Collection happens on the website, and your data is identifiable.",1,"[(3393, 9, 88)]"
The site collects your generic personal information for advertising. Collection happens in an unspecified way.,1,"[(3343, 9, 82)]"
A named third party does receive unspecified information about you for mergers or acquisitions. You can choose not to use the service or feature.,1,"[(3320, 1, 82)]"
"The site collects your contact information for an additional (non-basic) service or feature. Collection happens in an unspecified way, and your data is identifiable. You can opt in for data collection.",1,"[(3327, 5, 82)]"
"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users can participate in a process to influence the change.",1,"[(3259, 19, 88)]"
A named third party does receive unspecified information about you for targeted advertising.,1,"[(3357, 12, 82)]"
An unspecified third party does receive unspecified information about you for mergers or acquisitions.,1,"[(3354, 11, 82)]"
"The site collects your contact information for a basic service or feature. Collection happens in an unspecified way, and your data is identifiable. You can opt in for data collection.",1,"[(3325, 5, 82)]"
"The site collects your computer information for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way, and your data is aggregated or anonymized.",1,"[(3331, 6, 82)]"
The site collects your financial information for a basic service or feature. Collection happens in an unspecified way.,1,"[(3329, 5, 82)]"
An unnamed third party does receive unspecified information about you for analytics or research.,1,"[(3413, 12, 88)]"
Another part of the company or institution does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable.,1,"[(3399, 11, 88)]"
"The site collects your generic personal information for service operations or security. Collection happens on the website, and your data is identifiable.",1,"[(3388, 9, 88)]"
"The site collects your unspecified information for service operations or security. Collection happens on the website, and your data is aggregated or anonymized.",1,"[(3389, 9, 88)]"
An unnamed third party does do something unspecified with your activities on the website or app for targeted advertising.,1,"[(3407, 13, 88)]"
"The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable.",1,"[(3394, 9, 88)]"
An unnamed third party does receive unspecified information about you for mergers or acquisitions. The data is aggregated or anonymized.,1,"[(3401, 11, 88)]"
The site collects your cookies or tracking elements for analytics or research. Collection happens in an unspecified way. You can configure your privacy with browser settings.,1,"[(3333, 7, 82)]"
An unnamed third party does receive unspecified information about you for targeted advertising.,1,"[(3411, 12, 88)]"
"The site collects your contact information for an unspecified purpose. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature.",1,"[(2405, 5, 84)]"
The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information on the website. You can configure your privacy with browser settings.,1,"[(2413, 7, 84)]"
A named third party does receive unspecified information about you for service operations or security.,1,"[(3360, 12, 82)]"
The site collects your generic personal information for marketing purposes. Collection happens in an unspecified way.,1,"[(3342, 9, 82)]"
"The site collects your generic personal information for advertising. Collection happens on the website, and your data is identifiable.",1,"[(3392, 9, 88)]"
An unnamed third party does receive your demographic information for targeted advertising. The data is aggregated or anonymized.,1,"[(3397, 10, 88)]"
The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way.,1,"[(3322, 2, 82)]"
A named third party does receive unspecified information about you for analytics or research.,1,"[(3359, 12, 82)]"
A named third party does receive unspecified information about you for a basic service or feature.,1,"[(3356, 12, 82)]"
"The site collects your financial information for an unspecified purpose. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature.",1,"[(2407, 5, 84)]"
"You can opt out (by contacting the company) from the use of generic personal information by the site, which uses it for marketing purposes.",1,"[(2401, 3, 84)]"
"The site collects your unspecified information for analytics or research. Collection happens on the website, and your data is aggregated or anonymized.",1,"[(3390, 9, 88)]"
"The site collects your unspecified information for an unspecified purpose. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature.",1,"[(2404, 5, 84)]"
An unnamed third party does track on the first party website or app your activities on the website or app for targeted advertising.,1,"[(3408, 13, 88)]"
The site collects your generic personal information for advertising. Collection happens in an unspecified way. You can opt in for data collection.,1,"[(2421, 9, 84)]"
"The site collects your generic personal information for a basic service or feature. Collection happens when you explicitly provide information on the website for users with accounts, and your data is identifiable. You can opt in for data collection.",1,"[(3261, 5, 88)]"
The site collects your cookies or tracking elements for service operations or security. Collection happens when you implicitly provide information on the website. You can configure your privacy with browser settings.,1,"[(3266, 7, 88)]"
A named third party does track on the first party website or app your cookies or tracking elements for targeted advertising. You can configure your privacy with browser settings.,1,"[(3335, 7, 82)]"
An unnamed third party does collect on the first party website or app your IP address or device IDs for targeted advertising.,1,"[(3267, 7, 88)]"
An unnamed third party does receive your unspecified personal information for mergers or acquisitions. The data is personally identifiable.,1,"[(3400, 11, 88)]"
An unnamed third party does see your activities on the website or app for an unspecified purpose.,1,"[(3415, 17, 88)]"
"The site collects your financial information for an additional (non-basic) service or feature. Collection happens in an unspecified way, and your data is identifiable. You can opt in for data collection.",1,"[(3328, 5, 82)]"
"The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you implicitly provide information on the mobile website, and your data is aggregated or anonymized.",1,"[(3265, 6, 88)]"
An unnamed third party does track on the first party website or app your cookies or tracking elements for targeted advertising.,1,"[(3409, 13, 88)]"
A named third party does receive unspecified information about you for an unspecified purpose.,1,"[(2427, 12, 84)]"
"Data is stored securely, e.g. in an encrypted format or database.",1,"[(3410, 12, 88)]"
"The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way, and your data is aggregated or anonymized.",1,"[(3330, 6, 82)]"
The site collects your generic personal information for marketing purposes. Collection happens in an unspecified way. You can opt in for data collection.,1,"[(2420, 9, 84)]"
A named third party does track on the first party website or app your cookies or tracking elements for a basic service or feature. You can configure your privacy with browser settings.,1,"[(3334, 7, 82)]"
An unnamed third party does receive your demographic information for an unspecified purpose. The data is aggregated or anonymized.,1,"[(3398, 10, 88)]"
An unnamed third party does collect on the first party website or app unspecified information about you for an additional (non-basic) service or feature.,1,"[(3364, 17, 82)]"
An unnamed third party does not do something outside of our label scheme with your unspecified personal information for an unspecified purpose.,1,"[(3337, 8, 82)]"
The site does not collect your generic personal information for an unspecified purpose. Collection happens in an unspecified way.,1,"[(3366, 18, 82)]"
An unnamed third party does receive unspecified information about you for marketing purposes.,1,"[(3412, 12, 88)]"
"The site collects your generic personal information for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized.",1,"[(2411, 6, 84)]"
An unnamed third party does not do something outside of our label scheme with your unspecified personal information for an unspecified purpose. The data is personally identifiable.,1,"[(3387, 8, 88)]"
"The site collects your location information for an unspecified purpose. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature.",1,"[(2406, 5, 84)]"
A named third party does track on the first party website or app your cookies or tracking elements for targeted advertising.,1,"[(3361, 13, 82)]"
"The site collects your generic personal information for marketing purposes. Collection happens on the website, and your data is identifiable.",1,"[(3391, 9, 88)]"
The public does see unspecified information about you for an additional (non-basic) service or feature.,1,"[(3365, 17, 82)]"
An unnamed third party does receive your unspecified personal information for legal requirements. The data is personally identifiable.,1,"[(3402, 14, 88)]"
"The site collects your website activities for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way, and your data is aggregated or anonymized.",1,"[(3332, 6, 82)]"
"The site collects your financial information for a basic service or feature. Collection happens in an unspecified way, and your data is identifiable. You can opt in for data collection.",1,"[(3326, 5, 82)]"
"The site collects your generic personal information for analytics or research. Collection happens in an unspecified way, and your data is aggregated or anonymized.",1,"[(3348, 10, 82)]"
"The site collects your generic personal information for a basic service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can opt in for data collection.",1,"[(3260, 5, 88)]"
"Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS.",1,"[(2435, 15, 84)]"
The site collects your generic personal information for personalization or customization. Collection happens in an unspecified way.,1,"[(2415, 9, 84)]"
An unnamed third party does receive your financial information for a basic service or feature. The data is personally identifiable.,1,"[(3414, 12, 88)]"
